Ticker	DTYYYYMMDD	Open	High	Low	Close	Volume
HNX:VN301!	20171002	790.8	792.5	787.0	788.3	6062.0
HNX:VN301!	20171003	787.2	789.2	783.8	784.5	7262.0
HNX:VN301!	20171004	784.2	792.0	783.5	792.0	8062.0
HNX:VN301!	20171005	792.5	796.3	791.5	793.0	10122.0
HNX:VN301!	20171006	794.0	796.0	791.6	795.8	9045.0
HNX:VN301!	20171009	797.6	799.0	796.5	799.0	8325.0
HNX:VN301!	20171010	798.2	802.0	797.8	802.0	6643.0
HNX:VN301!	20171011	803.3	807.5	800.0	804.2	9921.0
HNX:VN301!	20171012	805.0	808.1	805.0	807.0	8397.0
HNX:VN301!	20171013	807.3	814.0	806.4	814.0	9827.0
HNX:VN301!	20171016	815.6	816.6	812.3	813.5	7671.0
HNX:VN301!	20171017	812.9	817.4	812.2	817.4	6126.0
HNX:VN301!	20171018	818.4	820.8	815.0	815.0	6053.0
HNX:VN301!	20171019	816.0	819.1	816.0	817.2	5647.0
HNX:VN301!	20171020	817.9	819.5	813.5	813.9	11038.0
HNX:VN301!	20171023	814.0	814.5	807.2	808.2	10316.0
HNX:VN301!	20171024	808.2	813.0	806.7	813.0	15474.0
HNX:VN301!	20171025	814.5	820.6	812.5	820.6	12204.0
HNX:VN301!	20171026	820.5	824.0	815.8	820.8	17377.0
HNX:VN301!	20171027	822.3	831.0	819.1	831.0	18567.0
HNX:VN301!	20171030	834.0	839.8	831.0	836.2	15450.0
HNX:VN301!	20171031	834.2	837.4	830.5	831.9	19633.0
HNX:VN301!	20171101	830.5	835.8	830.3	835.8	15611.0
HNX:VN301!	20171102	836.5	839.8	830.0	830.0	22192.0
HNX:VN301!	20171103	828.7	838.0	828.2	838.0	20823.0
HNX:VN301!	20171106	841.0	845.0	838.3	845.0	16841.0
HNX:VN301!	20171107	846.1	850.6	844.0	847.0	20580.0
HNX:VN301!	20171108	846.5	857.0	846.5	857.0	20034.0
HNX:VN301!	20171109	856.8	860.9	856.2	857.3	18926.0
HNX:VN301!	20171110	857.0	861.0	855.5	857.3	18344.0
HNX:VN301!	20171113	857.5	863.8	857.5	863.5	7471.0
HNX:VN301!	20171114	865.5	871.9	863.5	869.7	9399.0
HNX:VN301!	20171115	871.5	880.2	868.5	877.0	7473.0
HNX:VN301!	20171116	878.0	888.1	877.0	888.1	6160.0
HNX:VN301!	20171117	897.5	908.0	891.5	903.0	13311.0
HNX:VN301!	20171120	904.9	930.0	904.1	930.0	10205.0
HNX:VN301!	20171121	935.0	965.8	933.8	958.0	14988.0
HNX:VN301!	20171122	960.3	976.0	959.3	975.0	15357.0
HNX:VN301!	20171123	983.0	987.5	940.0	950.0	15836.0
HNX:VN301!	20171124	947.0	954.0	935.2	938.0	12871.0
HNX:VN301!	20171127	940.0	946.0	937.1	946.0	9354.0
HNX:VN301!	20171128	945.9	949.9	940.0	946.5	9158.0
HNX:VN301!	20171129	949.0	960.0	946.5	960.0	7116.0
HNX:VN301!	20171130	963.1	972.9	958.0	958.0	10314.0
HNX:VN301!	20171201	959.2	964.6	958.0	963.6	7557.0
HNX:VN301!	20171204	967.5	988.0	965.2	988.0	7269.0
HNX:VN301!	20171205	992.0	992.0	951.6	955.0	13736.0
HNX:VN301!	20171206	953.0	953.9	923.4	949.0	19866.0
HNX:VN301!	20171207	948.9	952.9	930.6	937.0	17187.0
HNX:VN301!	20171208	935.0	943.0	929.0	936.0	16021.0
HNX:VN301!	20171211	928.5	929.0	900.0	900.0	13634.0
HNX:VN301!	20171212	906.0	917.9	860.0	905.0	26110.0
HNX:VN301!	20171213	914.0	916.8	895.0	910.0	24962.0
HNX:VN301!	20171214	906.9	928.0	905.2	928.0	20361.0
HNX:VN301!	20171215	935.0	939.0	927.0	935.0	16825.0
HNX:VN301!	20171218	940.0	958.0	938.0	958.0	13261.0
HNX:VN301!	20171219	956.8	961.9	941.2	942.5	15668.0
HNX:VN301!	20171220	944.8	953.5	941.1	949.0	12353.0
HNX:VN301!	20171221	948.0	953.6	937.8	937.8	7596.0
HNX:VN301!	20171222	950.0	956.0	949.1	956.0	15441.0
HNX:VN301!	20171225	958.2	961.3	956.3	961.3	9454.0
HNX:VN301!	20171226	961.9	976.0	961.4	976.0	12333.0
HNX:VN301!	20171227	975.0	978.8	960.0	966.0	14534.0
HNX:VN301!	20171228	968.1	979.3	965.2	977.9	13077.0
HNX:VN301!	20171229	980.0	988.8	978.0	980.0	16735.0
HNX:VN301!	20180102	983.9	999.0	980.8	999.0	11347.0
HNX:VN301!	20180103	1002.5	1015.2	1002.0	1012.8	16134.0
HNX:VN301!	20180104	1014.8	1023.9	1012.8	1023.9	13815.0
HNX:VN301!	20180105	1024.1	1025.0	1007.0	1012.0	16296.0
HNX:VN301!	20180108	1008.3	1031.0	1005.7	1030.0	13326.0
HNX:VN301!	20180109	1034.3	1043.0	1025.5	1042.0	17655.0
HNX:VN301!	20180110	1042.5	1048.8	1035.0	1040.0	17692.0
HNX:VN301!	20180111	1037.5	1054.0	1033.1	1052.8	16763.0
HNX:VN301!	20180112	1053.1	1058.3	1046.6	1051.5	19166.0
HNX:VN301!	20180115	1050.0	1059.0	1046.1	1059.0	15375.0
HNX:VN301!	20180116	1059.0	1065.1	1050.2	1058.0	15517.0
HNX:VN301!	20180117	1059.9	1060.7	1024.0	1024.0	11550.0
HNX:VN301!	20180118	1021.0	1044.3	1013.2	1044.3	12075.0
HNX:VN301!	20180119	1057.0	1063.9	1052.5	1052.5	20020.0
HNX:VN301!	20180122	1056.0	1089.8	1056.0	1089.8	19173.0
HNX:VN301!	20180123	1087.5	1103.0	1087.1	1100.0	10305.0
HNX:VN301!	20180124	1100.0	1106.8	1098.1	1103.0	10735.0
HNX:VN301!	20180125	1106.0	1123.5	1105.9	1119.0	18230.0
HNX:VN301!	20180126	1120.2	1123.9	1105.0	1111.0	22144.0
HNX:VN301!	20180129	1113.5	1116.6	1091.8	1093.0	18590.0
HNX:VN301!	20180130	1086.0	1105.0	1078.0	1105.0	23466.0
HNX:VN301!	20180131	1103.0	1112.0	1085.0	1085.0	23687.0
HNX:VN301!	20180201	1086.3	1091.0	1072.5	1080.0	25179.0
HNX:VN301!	20180202	1082.0	1087.0	1075.6	1087.0	23420.0
HNX:VN301!	20180205	1081.0	1081.9	1042.0	1042.0	23907.0
HNX:VN301!	20180206	1014.8	1035.0	978.0	1000.0	34837.0
HNX:VN301!	20180207	1028.8	1031.7	1015.0	1020.0	27374.0
HNX:VN301!	20180208	1019.9	1023.2	1004.5	1004.5	22948.0
HNX:VN301!	20180209	957.0	1000.0	957.0	1000.0	28547.0
HNX:VN301!	20180212	1010.0	1039.0	1007.6	1039.0	13958.0
HNX:VN301!	20180213	1046.1	1058.7	1044.8	1053.5	8526.0
HNX:VN301!	20180221	1074.2	1092.5	1074.2	1082.0	16094.0
HNX:VN301!	20180222	1071.5	1084.5	1059.9	1059.9	27033.0
HNX:VN301!	20180223	1073.0	1106.0	1072.0	1106.0	27435.0
HNX:VN301!	20180226	1121.0	1127.9	1099.0	1108.2	26368.0
HNX:VN301!	20180227	1117.0	1120.0	1093.0	1112.0	36321.0
HNX:VN301!	20180228	1102.2	1112.5	1098.0	1105.0	27133.0
HNX:VN301!	20180301	1098.0	1115.0	1096.2	1105.5	33683.0
HNX:VN301!	20180302	1097.0	1109.0	1092.3	1109.0	26006.0
HNX:VN301!	20180305	1115.0	1119.7	1075.5	1075.5	22423.0
HNX:VN301!	20180306	1086.4	1110.0	1081.1	1110.0	30557.0
HNX:VN301!	20180307	1109.9	1111.0	1074.0	1087.0	33011.0
HNX:VN301!	20180308	1095.1	1112.0	1092.2	1105.6	33867.0
HNX:VN301!	20180309	1114.0	1120.0	1096.5	1106.0	31874.0
HNX:VN301!	20180312	1117.0	1119.5	1106.2	1111.8	23088.0
HNX:VN301!	20180313	1108.5	1116.0	1098.2	1116.0	28875.0
HNX:VN301!	20180314	1115.7	1117.5	1110.1	1113.9	15889.0
HNX:VN301!	20180315	1109.8	1113.0	1107.0	1109.5	9003.0
HNX:VN301!	20180316	1123.0	1126.6	1121.1	1126.6	14259.0
HNX:VN301!	20180319	1128.0	1137.0	1126.8	1131.1	14895.0
HNX:VN301!	20180320	1127.7	1136.6	1126.5	1132.0	16426.0
HNX:VN301!	20180321	1134.1	1142.3	1134.0	1139.9	17643.0
HNX:VN301!	20180322	1146.0	1148.4	1139.0	1139.0	17855.0
HNX:VN301!	20180323	1124.1	1127.6	1119.6	1126.0	24527.0
HNX:VN301!	20180326	1125.6	1148.0	1125.1	1140.0	18497.0
HNX:VN301!	20180327	1154.5	1154.5	1144.0	1146.9	19508.0
HNX:VN301!	20180328	1143.3	1149.0	1141.1	1146.5	16640.0
HNX:VN301!	20180329	1148.5	1149.9	1141.3	1142.8	15467.0
HNX:VN301!	20180330	1144.0	1147.0	1139.3	1145.2	14884.0
HNX:VN301!	20180402	1148.0	1163.4	1147.0	1162.0	17198.0
HNX:VN301!	20180403	1161.2	1163.0	1156.5	1162.6	15942.0
HNX:VN301!	20180404	1168.1	1170.5	1162.0	1162.0	16690.0
HNX:VN301!	20180405	1167.0	1170.0	1163.3	1170.0	15374.0
HNX:VN301!	20180406	1169.5	1173.8	1168.6	1170.0	13578.0
HNX:VN301!	20180409	1170.9	1178.3	1170.5	1178.3	10699.0
HNX:VN301!	20180410	1177.9	1179.8	1172.3	1174.0	14991.0
HNX:VN301!	20180411	1175.0	1175.6	1140.0	1140.0	21598.0
HNX:VN301!	20180412	1138.5	1145.0	1128.0	1141.0	29480.0
HNX:VN301!	20180413	1145.2	1147.7	1125.0	1125.0	25078.0
HNX:VN301!	20180416	1124.0	1132.8	1123.1	1125.0	18355.0
HNX:VN301!	20180417	1127.3	1133.5	1120.2	1133.5	20613.0
HNX:VN301!	20180418	1136.6	1136.9	1112.1	1112.2	18712.0
HNX:VN301!	20180419	1113.8	1114.8	1065.0	1065.0	18501.0
HNX:VN301!	20180420	1073.0	1096.9	1060.1	1096.9	45743.0
HNX:VN301!	20180423	1098.9	1099.0	1030.5	1035.0	41255.0
HNX:VN301!	20180424	1040.0	1064.7	1031.0	1044.0	53536.0
HNX:VN301!	20180426	1047.5	1048.5	1004.0	1014.5	52271.0
HNX:VN301!	20180427	1014.0	1038.0	1010.1	1031.0	62038.0
HNX:VN301!	20180502	1033.0	1034.0	1000.1	1008.1	58624.0
HNX:VN301!	20180503	1004.9	1021.5	991.5	1019.0	68891.0
HNX:VN301!	20180504	1020.1	1021.9	1007.0	1013.0	54438.0
HNX:VN301!	20180507	1017.0	1056.0	1016.0	1056.0	44783.0
HNX:VN301!	20180508	1054.5	1067.0	1047.0	1050.0	68286.0
HNX:VN301!	20180509	1048.0	1061.0	1041.0	1042.0	68699.0
HNX:VN301!	20180510	1044.5	1048.0	1008.0	1014.0	66720.0
HNX:VN301!	20180511	1010.0	1034.9	998.1	1034.0	71435.0
HNX:VN301!	20180514	1037.0	1056.8	1028.6	1056.8	63703.0
HNX:VN301!	20180515	1055.1	1072.9	1047.0	1047.0	65821.0
HNX:VN301!	20180516	1049.0	1053.5	1024.0	1032.0	53866.0
HNX:VN301!	20180517	1031.8	1033.0	1006.0	1006.0	48160.0
HNX:VN301!	20180518	1013.8	1029.8	993.0	1026.9	69922.0
HNX:VN301!	20180521	1028.0	1034.9	992.5	992.5	81025.0
HNX:VN301!	20180522	991.0	996.5	954.6	964.0	84001.0
HNX:VN301!	20180523	963.5	982.0	946.1	972.5	86276.0
HNX:VN301!	20180524	973.0	974.9	948.1	957.0	85277.0
HNX:VN301!	20180525	957.1	966.5	930.0	930.0	76618.0
HNX:VN301!	20180528	926.1	927.5	880.6	883.5	71052.0
HNX:VN301!	20180529	881.0	935.9	880.1	924.0	94873.0
HNX:VN301!	20180530	923.0	931.0	895.0	908.0	113359.0
HNX:VN301!	20180531	912.0	945.7	908.1	940.5	90673.0
HNX:VN301!	20180601	937.7	963.8	936.6	957.5	85724.0
HNX:VN301!	20180604	953.6	984.5	953.0	980.5	78215.0
HNX:VN301!	20180605	984.0	992.0	977.5	990.0	79309.0
HNX:VN301!	20180606	993.0	1019.0	986.8	1019.0	69173.0
HNX:VN301!	20180607	1020.0	1027.8	1011.0	1016.0	83969.0
HNX:VN301!	20180608	1016.0	1020.3	1010.3	1017.9	66510.0
HNX:VN301!	20180611	1015.8	1031.7	1012.0	1017.1	66844.0
HNX:VN301!	20180612	1014.5	1014.5	995.1	1005.8	89829.0
HNX:VN301!	20180613	1007.4	1018.5	1002.6	1018.5	83785.0
HNX:VN301!	20180614	1018.8	1021.4	1002.0	1002.0	73466.0
HNX:VN301!	20180615	1000.0	1008.0	994.2	1008.0	74736.0
HNX:VN301!	20180618	1006.0	1008.1	970.0	970.0	78352.0
HNX:VN301!	20180619	964.2	965.0	908.1	937.9	104565.0
HNX:VN301!	20180620	945.0	963.5	935.0	961.0	113319.0
HNX:VN301!	20180621	962.0	963.0	942.5	954.0	69828.0
HNX:VN301!	20180622	940.0	969.6	937.4	967.2	112249.0
HNX:VN301!	20180625	972.9	988.0	972.2	973.2	83134.0
HNX:VN301!	20180626	969.0	969.2	949.6	968.0	109891.0
HNX:VN301!	20180627	975.1	976.9	945.0	945.0	120943.0
HNX:VN301!	20180628	945.0	952.5	926.1	941.0	140490.0
HNX:VN301!	20180629	943.2	951.9	936.7	943.2	118223.0
HNX:VN301!	20180702	940.0	942.3	912.5	921.0	128952.0
HNX:VN301!	20180703	924.0	925.9	890.1	890.1	138450.0
HNX:VN301!	20180704	889.4	898.0	878.6	893.0	147237.0
HNX:VN301!	20180705	894.0	894.5	856.1	866.0	140761.0
HNX:VN301!	20180706	871.0	904.0	857.3	895.0	163341.0
HNX:VN301!	20180709	907.0	916.8	884.0	884.0	146717.0
HNX:VN301!	20180710	890.9	910.8	882.5	889.0	162556.0
HNX:VN301!	20180711	877.0	877.9	853.2	871.0	153804.0
HNX:VN301!	20180712	872.0	891.6	870.0	876.0	147074.0
HNX:VN301!	20180713	883.0	902.0	882.6	902.0	155462.0
HNX:VN301!	20180716	910.0	914.8	898.0	908.0	139667.0
HNX:VN301!	20180717	902.0	918.0	897.1	918.0	136753.0
HNX:VN301!	20180718	923.0	934.1	920.5	934.1	84471.0
HNX:VN301!	20180719	936.0	942.5	933.0	941.0	64497.0
HNX:VN301!	20180720	932.3	946.0	927.5	945.0	100734.0
HNX:VN301!	20180723	938.0	948.1	925.0	925.0	102432.0
HNX:VN301!	20180724	930.0	933.9	915.2	924.0	138258.0
HNX:VN301!	20180725	927.2	931.5	911.0	911.0	121062.0
HNX:VN301!	20180726	912.1	919.8	904.2	919.8	123125.0
HNX:VN301!	20180727	919.0	926.7	918.2	925.0	97568.0
HNX:VN301!	20180730	926.4	940.8	926.2	937.5	77330.0
HNX:VN301!	20180731	938.0	945.6	935.2	938.5	104633.0
HNX:VN301!	20180801	939.0	943.1	931.5	934.0	97696.0
HNX:VN301!	20180802	932.0	938.2	923.1	938.2	98563.0
HNX:VN301!	20180803	938.2	944.9	935.0	935.0	74712.0
HNX:VN301!	20180806	937.0	939.0	930.0	934.6	95205.0
HNX:VN301!	20180807	935.1	938.0	931.6	934.5	83809.0
HNX:VN301!	20180808	935.2	943.5	934.8	943.5	64108.0
HNX:VN301!	20180809	946.0	950.8	940.2	940.2	79080.0
HNX:VN301!	20180810	939.0	947.6	935.8	946.5	85062.0
HNX:VN301!	20180813	943.5	954.6	942.2	953.0	81541.0
HNX:VN301!	20180814	955.1	962.0	952.1	959.3	79266.0
HNX:VN301!	20180815	958.0	962.4	946.6	946.6	89449.0
HNX:VN301!	20180816	942.4	947.5	935.5	947.0	71410.0
HNX:VN301!	20180817	953.0	954.8	944.6	947.0	98531.0
HNX:VN301!	20180820	946.2	951.5	942.5	945.0	88210.0
HNX:VN301!	20180821	944.7	958.5	944.0	958.5	83718.0
HNX:VN301!	20180822	959.6	960.6	953.5	957.0	87588.0
HNX:VN301!	20180823	957.0	963.5	955.8	960.6	84610.0
HNX:VN301!	20180824	959.1	963.0	956.3	958.5	73122.0
HNX:VN301!	20180827	960.8	965.2	960.7	963.2	56268.0
HNX:VN301!	20180828	966.0	967.7	964.3	965.6	54821.0
HNX:VN301!	20180829	966.0	966.2	961.9	962.0	47353.0
HNX:VN301!	20180830	961.0	970.5	960.6	970.5	47804.0
HNX:VN301!	20180831	970.0	973.3	963.5	965.7	62804.0
HNX:VN301!	20180904	964.5	966.0	956.0	956.0	64838.0
HNX:VN301!	20180905	952.5	954.5	940.1	944.0	87717.0
HNX:VN301!	20180906	945.1	945.9	933.0	934.7	94376.0
HNX:VN301!	20180907	935.5	946.5	930.3	943.5	99446.0
HNX:VN301!	20180910	944.5	944.8	934.6	936.2	82105.0
HNX:VN301!	20180911	936.8	953.1	935.8	953.1	84494.0
HNX:VN301!	20180912	955.0	963.0	950.0	950.0	103483.0
HNX:VN301!	20180913	953.0	959.5	948.6	953.0	126627.0
HNX:VN301!	20180914	956.0	960.9	953.5	958.5	91254.0
HNX:VN301!	20180917	955.4	956.4	949.0	950.5	75317.0
HNX:VN301!	20180918	948.0	962.0	947.0	962.0	76287.0
HNX:VN301!	20180919	964.3	966.9	959.7	962.8	71919.0
HNX:VN301!	20180920	963.5	971.0	962.2	971.0	52525.0
HNX:VN301!	20180921	975.9	980.5	968.5	980.0	76966.0
HNX:VN301!	20180924	978.1	985.0	977.1	981.5	69909.0
HNX:VN301!	20180925	982.2	983.9	979.4	980.6	62209.0
HNX:VN301!	20180926	981.4	988.4	980.1	981.0	64336.0
HNX:VN301!	20180927	983.0	987.3	980.9	985.8	77757.0
HNX:VN301!	20180928	987.5	990.4	986.1	987.4	60396.0
HNX:VN301!	20181001	989.0	991.3	984.9	984.9	50646.0
HNX:VN301!	20181002	984.5	988.5	981.1	984.0	61385.0
HNX:VN301!	20181003	984.5	987.3	982.6	986.5	57468.0
HNX:VN301!	20181004	987.2	992.0	986.5	992.0	49998.0
HNX:VN301!	20181005	990.1	990.9	982.3	982.6	53977.0
HNX:VN301!	20181008	979.0	979.5	972.0	973.2	64737.0
HNX:VN301!	20181009	974.3	976.4	970.2	973.5	62027.0
HNX:VN301!	20181010	973.0	973.9	970.2	971.6	43355.0
HNX:VN301!	20181011	952.0	959.0	920.2	920.2	129141.0
HNX:VN301!	20181012	910.0	944.5	902.9	944.0	148760.0
HNX:VN301!	20181015	939.5	942.0	919.0	919.0	134430.0
HNX:VN301!	20181016	925.5	938.0	924.6	935.1	121759.0
HNX:VN301!	20181017	953.0	953.0	942.3	945.5	93709.0
HNX:VN301!	20181018	941.0	941.9	936.3	937.6	62813.0
HNX:VN301!	20181019	922.0	932.9	919.3	932.2	116399.0
HNX:VN301!	20181022	935.2	937.2	920.5	921.5	102024.0
HNX:VN301!	20181023	912.0	914.7	890.2	901.0	136594.0
HNX:VN301!	20181024	909.0	910.8	885.0	885.0	161827.0
HNX:VN301!	20181025	860.0	888.0	856.0	886.5	184367.0
HNX:VN301!	20181026	892.5	894.1	870.0	870.0	191779.0
HNX:VN301!	20181029	875.0	881.0	868.3	878.0	191419.0
HNX:VN301!	20181030	875.5	881.5	872.5	876.0	159289.0
HNX:VN301!	20181031	884.0	904.0	882.6	904.0	118224.0
HNX:VN301!	20181101	904.3	904.9	876.5	884.0	178898.0
HNX:VN301!	20181102	893.5	910.0	891.2	906.5	175235.0
HNX:VN301!	20181105	896.4	904.0	889.0	899.0	158585.0
HNX:VN301!	20181106	905.0	906.5	894.0	894.0	161568.0
HNX:VN301!	20181107	896.5	899.5	885.3	894.8	162816.0
HNX:VN301!	20181108	906.0	906.9	893.6	893.6	119033.0
HNX:VN301!	20181109	893.0	893.8	880.0	880.0	132579.0
HNX:VN301!	20181112	879.0	887.9	875.0	885.0	127313.0
HNX:VN301!	20181113	867.1	878.1	866.8	872.8	138814.0
HNX:VN301!	20181114	870.4	875.9	864.5	871.0	117102.0
HNX:VN301!	20181115	864.1	869.1	863.0	866.8	67895.0
HNX:VN301!	20181116	868.1	874.9	867.6	870.0	121319.0
HNX:VN301!	20181119	873.0	881.0	872.1	881.0	89525.0
HNX:VN301!	20181120	878.8	883.7	876.5	881.3	117888.0
HNX:VN301!	20181121	876.0	895.0	875.1	895.0	114488.0
HNX:VN301!	20181122	892.8	896.8	889.5	892.0	114410.0
HNX:VN301!	20181123	892.2	892.8	886.0	886.8	98860.0
HNX:VN301!	20181126	887.9	891.0	882.8	890.4	102089.0
HNX:VN301!	20181127	890.5	893.9	884.4	884.4	103148.0
HNX:VN301!	20181128	886.1	891.6	884.1	890.3	105558.0
HNX:VN301!	20181129	897.0	897.9	885.2	885.2	102906.0
HNX:VN301!	20181130	886.2	889.9	880.5	887.5	124714.0
HNX:VN301!	20181203	896.7	915.7	896.3	915.0	105875.0
HNX:VN301!	20181204	912.5	917.8	904.0	912.8	144157.0
HNX:VN301!	20181205	906.2	919.4	905.4	915.5	157723.0
HNX:VN301!	20181206	912.0	914.5	902.6	909.0	143614.0
HNX:VN301!	20181207	913.0	920.4	912.5	914.1	125888.0
HNX:VN301!	20181210	911.0	914.4	908.4	913.9	116921.0
HNX:VN301!	20181211	916.5	916.7	909.5	914.1	117500.0
HNX:VN301!	20181212	917.0	923.0	916.5	920.8	96037.0
HNX:VN301!	20181213	922.8	926.0	921.0	923.9	92408.0
HNX:VN301!	20181214	921.5	922.3	913.1	913.1	82231.0
HNX:VN301!	20181217	912.0	912.5	897.0	897.0	101062.0
HNX:VN301!	20181218	893.0	894.6	883.5	894.6	122686.0
HNX:VN301!	20181219	896.0	896.1	878.4	884.5	122924.0
HNX:VN301!	20181220	877.3	885.4	876.1	878.5	80638.0
HNX:VN301!	20181221	876.6	879.6	871.1	879.5	143153.0
HNX:VN301!	20181224	879.8	881.9	874.2	877.0	108772.0
HNX:VN301!	20181225	860.1	868.6	855.0	867.7	150895.0
HNX:VN301!	20181226	869.9	872.0	863.0	863.0	152700.0
HNX:VN301!	20181227	879.0	879.0	867.5	867.5	139593.0
HNX:VN301!	20181228	870.0	870.6	855.0	855.0	120906.0
HNX:VN301!	20190102	856.0	857.3	839.8	842.7	93065.0
HNX:VN301!	20190103	845.3	845.9	820.0	824.0	186737.0
HNX:VN301!	20190104	822.0	838.5	814.1	834.0	190101.0
HNX:VN301!	20190107	840.5	846.2	832.2	842.0	167223.0
HNX:VN301!	20190108	841.1	843.4	835.0	840.8	164901.0
HNX:VN301!	20190109	845.2	851.8	844.9	847.5	153409.0
HNX:VN301!	20190110	845.0	848.5	840.5	840.5	127039.0
HNX:VN301!	20190111	845.0	849.5	841.8	845.6	113695.0
HNX:VN301!	20190114	844.6	847.8	842.8	846.5	88977.0
HNX:VN301!	20190115	850.0	860.0	849.2	860.0	102201.0
HNX:VN301!	20190116	861.4	863.3	858.5	860.7	91175.0
HNX:VN301!	20190117	860.5	861.4	850.0	850.0	25125.0
HNX:VN301!	20190118	844.5	847.1	841.0	841.0	117714.0
HNX:VN301!	20190121	844.2	862.4	844.1	862.0	124449.0
HNX:VN301!	20190122	863.4	863.4	852.7	854.0	129617.0
HNX:VN301!	20190123	853.1	863.5	851.7	860.8	147020.0
HNX:VN301!	20190124	860.5	866.8	859.0	861.7	166608.0
HNX:VN301!	20190125	865.0	869.0	863.5	867.9	129033.0
HNX:VN301!	20190128	870.3	872.5	863.7	865.0	113209.0
HNX:VN301!	20190129	862.1	870.0	860.6	870.0	109982.0
HNX:VN301!	20190130	871.5	872.8	867.0	868.2	122547.0
HNX:VN301!	20190131	873.1	874.8	866.0	866.9	103481.0
HNX:VN301!	20190201	866.4	868.8	862.5	868.5	91446.0
HNX:VN301!	20190211	868.0	878.0	868.0	878.0	63804.0
HNX:VN301!	20190212	878.1	890.0	877.8	885.0	119240.0
HNX:VN301!	20190213	888.0	896.0	885.6	894.5	137697.0
HNX:VN301!	20190214	893.9	896.8	890.6	892.1	122562.0
HNX:VN301!	20190215	890.5	892.6	887.0	889.6	87710.0
HNX:VN301!	20190218	897.9	899.6	895.6	899.5	67201.0
HNX:VN301!	20190219	900.0	908.8	900.0	900.1	84749.0
HNX:VN301!	20190220	901.5	908.9	899.5	908.9	87347.0
HNX:VN301!	20190221	908.1	925.0	908.0	925.0	37825.0
HNX:VN301!	20190222	913.0	924.5	911.5	919.4	124838.0
HNX:VN301!	20190225	926.0	938.2	925.5	937.0	114068.0
HNX:VN301!	20190226	934.0	935.1	918.8	922.9	140349.0
HNX:VN301!	20190227	927.8	932.5	920.5	923.0	132041.0
HNX:VN301!	20190228	923.0	923.7	900.0	900.0	150089.0
HNX:VN301!	20190301	906.1	912.6	901.6	910.0	153034.0
HNX:VN301!	20190304	915.0	927.3	915.0	926.9	119586.0
HNX:VN301!	20190305	922.0	930.5	917.5	917.5	163684.0
HNX:VN301!	20190306	914.0	918.9	905.5	918.0	163768.0
HNX:VN301!	20190307	919.9	925.6	908.0	908.0	180793.0
HNX:VN301!	20190308	904.0	906.6	895.1	899.0	158087.0
HNX:VN301!	20190311	904.0	912.4	902.0	911.8	137706.0
HNX:VN301!	20190312	919.0	930.0	915.5	930.0	129418.0
HNX:VN301!	20190313	927.8	933.6	926.6	927.0	131532.0
HNX:VN301!	20190314	930.0	930.4	924.5	926.0	128306.0
HNX:VN301!	20190315	927.6	928.0	922.1	927.0	93781.0
HNX:VN301!	20190318	932.0	937.5	931.2	935.1	71031.0
HNX:VN301!	20190319	934.0	935.1	924.8	926.1	96669.0
HNX:VN301!	20190320	922.0	925.2	916.3	925.2	81860.0
HNX:VN301!	20190321	925.2	926.8	908.0	908.0	43787.0
HNX:VN301!	20190322	895.6	900.8	891.0	897.4	134932.0
HNX:VN301!	20190325	882.0	885.0	873.8	883.0	115852.0
HNX:VN301!	20190326	887.1	888.6	878.0	880.0	124485.0
HNX:VN301!	20190327	883.9	887.5	881.8	884.0	97998.0
HNX:VN301!	20190328	881.3	885.9	880.4	883.2	90089.0
HNX:VN301!	20190329	887.9	891.1	884.0	884.0	103474.0
HNX:VN301!	20190401	890.8	890.8	887.0	890.0	64539.0
HNX:VN301!	20190402	895.1	896.0	885.1	885.1	84449.0
HNX:VN301!	20190403	886.9	888.0	882.5	888.0	89475.0
HNX:VN301!	20190404	887.0	889.6	884.4	888.0	96497.0
HNX:VN301!	20190405	888.9	889.0	886.6	888.0	60717.0
HNX:VN301!	20190408	888.5	894.8	888.2	894.8	71697.0
HNX:VN301!	20190409	895.5	896.2	885.8	887.0	102480.0
HNX:VN301!	20190410	882.9	886.2	881.1	885.2	100449.0
HNX:VN301!	20190411	885.0	885.5	881.1	883.1	84577.0
HNX:VN301!	20190412	883.2	885.5	881.9	885.0	60016.0
HNX:VN301!	20190416	881.8	885.4	879.0	885.4	70041.0
HNX:VN301!	20190417	885.0	886.5	882.1	883.0	61812.0
HNX:VN301!	20190418	882.0	883.2	877.0	877.0	38596.0
HNX:VN301!	20190419	867.6	868.4	865.5	866.2	55777.0
HNX:VN301!	20190422	865.1	865.6	859.9	861.9	70407.0
HNX:VN301!	20190423	861.1	867.9	861.1	865.5	84389.0
HNX:VN301!	20190424	868.5	873.4	867.9	872.8	80829.0
HNX:VN301!	20190425	872.1	872.9	867.0	868.6	76615.0
HNX:VN301!	20190426	868.1	877.0	867.9	877.0	101989.0
HNX:VN301!	20190502	879.4	879.5	874.7	877.6	63394.0
HNX:VN301!	20190503	875.2	880.0	875.1	880.0	78071.0
HNX:VN301!	20190506	870.9	871.0	864.2	866.6	85333.0
HNX:VN301!	20190507	871.0	874.4	867.7	873.7	108009.0
HNX:VN301!	20190508	867.0	874.6	867.0	873.3	91122.0
HNX:VN301!	20190509	873.0	875.3	871.0	871.0	79617.0
HNX:VN301!	20190510	877.0	877.3	871.8	876.7	78281.0
