ticker,date,open,high,low,close,volume
VN30F1M,20250122,1328.1,1328.8,1318.8,1320.5,186092.0
VN30F1M,20250121,1324.8,1333.3,1316.5,1322.8,181676.0
VN30F1M,20250120,1319.0,1326.9,1319.0,1324.5,139833.0
VN30F1M,20250117,1309.0,1320.8,1307.5,1320.8,183900.0
VN30F1M,20250116,1304.5,1309.8,1295.0,1295.1,162714.0
VN30F1M,20250115,1293.9,1302.4,1291.1,1296.6,201483.0
VN30F1M,20250114,1301.5,1301.5,1285.3,1291.2,191279.0
VN30F1M,20250113,1286.5,1299.5,1286.0,1299.5,181090.0
VN30F1M,20250110,1317.0,1317.4,1291.2,1295.6,202986.0
VN30F1M,20250109,1323.0,1324.9,1310.0,1314.5,186134.0
VN30F1M,20250108,1318.4,1322.9,1311.1,1322.5,186377.0
VN30F1M,20250107,1319.0,1328.0,1315.0,1318.4,174014.0
VN30F1M,20250106,1324.0,1331.0,1318.9,1318.9,148400.0
VN30F1M,20250103,1345.8,1345.8,1324.0,1324.0,172872.0
VN30F1M,20250102,1347.8,1351.5,1336.3,1346.9,153113.0
VN30F1M,20241231,1344.9,1352.1,1344.2,1345.5,134784.0
VN30F1M,20241230,1346.8,1347.4,1341.2,1345.2,94688.0
VN30F1M,20241227,1352.9,1357.6,1348.5,1348.5,122457.0
VN30F1M,20241226,1351.2,1351.2,1347.2,1350.7,114315.0
VN30F1M,20241225,1333.6,1355.9,1332.0,1350.1,214617.0
VN30F1M,20241224,1325.5,1328.5,1321.5,1328.0,129482.0
VN30F1M,20241223,1325.5,1331.4,1325.5,1328.0,112403.0
VN30F1M,20241220,1316.2,1321.2,1314.5,1321.2,136294.0
VN30F1M,20241219,1315.0,1322.0,1311.5,1312.3,171590.0
VN30F1M,20241218,1329.0,1335.0,1328.7,1331.0,141632.0
VN30F1M,20241217,1336.6,1336.6,1326.2,1331.0,175709.0
VN30F1M,20241216,1333.0,1338.4,1327.2,1335.0,167440.0
VN30F1M,20241213,1336.0,1339.3,1330.1,1335.0,193173.0
VN30F1M,20241212,1340.9,1351.6,1336.4,1339.5,216243.0
VN30F1M,20241211,1340.6,1347.7,1333.0,1338.6,186063.0
VN30F1M,20241210,1339.9,1345.6,1336.5,1343.0,179091.0
VN30F1M,20241209,1342.0,1351.9,1335.9,1339.9,168006.0
VN30F1M,20241206,1342.6,1348.9,1340.6,1342.0,184495.0
VN30F1M,20241205,1303.8,1345.8,1302.2,1345.0,297034.0
VN30F1M,20241204,1312.3,1312.9,1302.6,1303.0,208332.0
VN30F1M,20241203,1315.9,1318.4,1305.3,1314.0,223527.0
VN30F1M,20241202,1322.9,1323.8,1309.1,1313.5,149505.0
VN30F1M,20241129,1305.0,1318.7,1304.3,1318.0,207274.0
VN30F1M,20241128,1310.1,1319.0,1304.9,1305.5,198983.0
VN30F1M,20241127,1307.6,1309.3,1304.2,1307.8,143016.0
VN30F1M,20241126,1296.1,1312.0,1296.0,1307.0,195991.0
VN30F1M,20241125,1298.8,1301.0,1294.3,1298.4,178367.0
VN30F1M,20241122,1294.7,1301.8,1291.2,1298.0,236501.0
VN30F1M,20241121,1267.8,1283.8,1264.4,1281.3,215702.0
VN30F1M,20241120,1260.0,1280.4,1253.4,1270.0,321613.0
VN30F1M,20241119,1272.9,1274.9,1262.2,1262.3,264978.0
VN30F1M,20241118,1271.5,1280.7,1261.8,1273.2,245512.0
VN30F1M,20241115,1292.8,1292.8,1275.6,1275.6,253262.0
VN30F1M,20241114,1305.3,1310.0,1292.9,1292.9,251523.0
VN30F1M,20241113,1304.0,1313.5,1298.2,1307.3,265220.0
VN30F1M,20241112,1321.1,1323.5,1302.4,1310.0,246518.0
VN30F1M,20241111,1324.0,1324.4,1305.8,1320.1,233348.0
VN30F1M,20241108,1337.5,1340.5,1318.0,1324.0,220730.0
VN30F1M,20241107,1342.0,1343.6,1333.8,1334.7,190000.0
VN30F1M,20241106,1325.0,1341.0,1324.0,1341.0,214690.0
VN30F1M,20241105,1319.6,1324.2,1317.2,1319.0,141942.0
VN30F1M,20241104,1332.8,1332.9,1317.0,1318.5,213803.0
VN30F1M,20241101,1340.2,1340.5,1325.2,1330.4,215622.0
VN30F1M,20241031,1339.0,1347.9,1333.7,1343.5,202412.0
VN30F1M,20241030,1341.8,1342.7,1331.2,1342.0,186935.0
VN30F1M,20241029,1334.0,1341.2,1334.0,1339.4,163921.0
VN30F1M,20241028,1330.0,1332.4,1327.2,1332.0,130396.0
VN30F1M,20241025,1338.5,1339.8,1327.0,1327.2,225954.0
VN30F1M,20241024,1352.8,1354.1,1336.1,1338.0,233341.0
VN30F1M,20241023,1353.0,1355.6,1345.0,1354.0,210171.0
VN30F1M,20241022,1360.0,1363.4,1350.0,1352.2,195825.0
VN30F1M,20241021,1364.0,1369.9,1362.5,1363.9,165731.0
VN30F1M,20241018,1375.0,1378.0,1363.8,1365.9,257597.0
VN30F1M,20241017,1358.0,1361.9,1347.1,1358.3,162347.0
VN30F1M,20241016,1355.9,1359.6,1350.5,1354.6,172304.0
VN30F1M,20241015,1360.0,1369.6,1354.5,1358.0,232647.0
VN30F1M,20241014,1376.0,1376.8,1358.5,1359.0,210937.0
VN30F1M,20241011,1366.2,1368.0,1358.5,1366.6,171571.0
VN30F1M,20241010,1363.4,1373.4,1362.3,1366.2,208963.0
VN30F1M,20241009,1344.1,1358.5,1342.4,1358.3,212569.0
VN30F1M,20241008,1340.1,1350.0,1336.6,1341.7,223912.0
VN30F1M,20241007,1347.5,1349.4,1331.6,1340.0,203411.0
VN30F1M,20241004,1351.9,1352.7,1343.0,1343.0,205763.0
VN30F1M,20241003,1360.0,1376.9,1349.0,1349.0,299248.0
VN30F1M,20241002,1353.3,1361.4,1351.6,1357.1,183117.0
VN30F1M,20241001,1361.3,1374.7,1360.0,1360.0,196265.0
VN30F1M,20240930,1352.6,1357.0,1349.7,1357.0,142566.0
VN30F1M,20240927,1357.7,1363.8,1350.8,1355.5,223507.0
VN30F1M,20240926,1346.0,1366.7,1345.2,1356.4,224658.0
VN30F1M,20240925,1335.6,1350.0,1335.6,1344.0,181546.0
VN30F1M,20240924,1326.0,1335.4,1322.0,1335.0,165206.0
VN30F1M,20240923,1331.0,1332.6,1324.5,1325.5,129848.0
VN30F1M,20240920,1329.8,1338.3,1327.5,1330.0,176316.0
VN30F1M,20240919,1314.0,1320.2,1312.6,1316.9,120772.0
VN30F1M,20240918,1305.0,1318.5,1303.2,1311.9,217453.0
VN30F1M,20240917,1283.0,1305.8,1282.2,1305.8,184639.0
VN30F1M,20240916,1297.0,1297.4,1282.0,1282.0,168579.0
VN30F1M,20240913,1300.0,1300.2,1291.2,1294.1,193614.0
VN30F1M,20240912,1300.0,1303.4,1297.5,1297.5,161290.0
VN30F1M,20240911,1294.5,1297.5,1286.5,1293.0,203153.0
VN30F1M,20240910,1310.5,1313.6,1289.0,1294.1,201089.0
VN30F1M,20240909,1299.1,1309.0,1298.5,1307.7,154452.0
VN30F1M,20240906,1307.6,1311.3,1305.6,1309.0,150932.0
VN30F1M,20240905,1316.1,1318.6,1304.2,1307.7,168132.0
VN30F1M,20240904,1320.8,1321.6,1307.3,1314.0,174577.0
VN30F1M,20240830,1328.9,1335.0,1328.0,1332.7,123214.0
VN30F1M,20240829,1321.1,1330.2,1320.3,1326.8,165014.0
VN30F1M,20240828,1320.6,1324.8,1317.0,1322.1,166593.0
VN30F1M,20240827,1316.9,1323.8,1315.2,1321.8,155914.0
VN30F1M,20240826,1320.8,1323.1,1316.2,1317.0,152172.0
VN30F1M,20240823,1311.6,1318.8,1310.1,1315.3,182558.0
VN30F1M,20240822,1312.7,1316.7,1310.2,1314.2,187742.0
VN30F1M,20240821,1300.8,1314.6,1297.1,1312.4,222394.0
VN30F1M,20240820,1301.6,1308.8,1298.3,1302.0,198896.0
VN30F1M,20240819,1289.0,1300.7,1288.2,1298.0,193428.0
VN30F1M,20240816,1271.6,1290.0,1268.1,1288.0,226139.0
VN30F1M,20240815,1268.0,1269.7,1263.0,1267.7,113347.0
VN30F1M,20240814,1270.9,1274.0,1268.0,1268.0,178768.0
VN30F1M,20240813,1269.0,1270.3,1262.2,1267.0,197966.0
VN30F1M,20240812,1262.5,1270.5,1258.7,1270.0,226422.0
VN30F1M,20240809,1249.0,1266.6,1247.3,1264.9,245595.0
VN30F1M,20240808,1248.3,1251.4,1237.3,1240.1,259664.0
VN30F1M,20240807,1252.2,1255.6,1245.5,1250.0,240957.0
VN30F1M,20240806,1244.8,1256.3,1237.1,1249.6,276124.0
VN30F1M,20240805,1257.0,1263.0,1226.6,1233.0,365512.0
VN30F1M,20240802,1265.3,1277.8,1256.3,1275.9,270992.0
VN30F1M,20240801,1306.0,1306.2,1270.5,1275.0,254539.0
VN30F1M,20240731,1292.0,1304.3,1291.0,1304.3,204305.0
VN30F1M,20240730,1286.1,1292.4,1284.2,1292.4,174782.0
VN30F1M,20240729,1289.9,1294.8,1287.8,1287.8,136991.0
VN30F1M,20240726,1278.6,1285.0,1276.8,1285.0,164109.0
VN30F1M,20240725,1275.2,1279.2,1270.6,1276.6,207369.0
VN30F1M,20240724,1283.3,1287.6,1273.3,1283.5,251117.0
VN30F1M,20240723,1301.4,1303.8,1280.0,1284.2,212824.0
VN30F1M,20240722,1291.3,1304.6,1291.0,1300.0,271237.0
VN30F1M,20240719,1304.5,1312.0,1295.1,1297.1,224764.0
VN30F1M,20240718,1303.2,1305.0,1287.2,1297.5,208453.0
VN30F1M,20240717,1309.0,1322.0,1294.4,1303.2,271612.0
VN30F1M,20240716,1301.5,1308.8,1298.5,1302.7,179097.0
VN30F1M,20240715,1302.0,1305.6,1292.5,1299.0,142679.0
VN30F1M,20240712,1304.9,1310.0,1298.0,1300.0,207768.0
VN30F1M,20240711,1316.0,1317.9,1305.5,1305.7,188274.0
VN30F1M,20240710,1318.9,1322.0,1309.4,1310.0,208531.0
VN30F1M,20240709,1316.1,1322.0,1304.5,1320.5,245797.0
VN30F1M,20240708,1317.0,1317.9,1305.6,1314.0,180789.0
VN30F1M,20240705,1308.5,1316.9,1307.0,1316.3,193932.0
VN30F1M,20240704,1307.0,1313.5,1303.3,1308.6,169997.0
VN30F1M,20240703,1297.1,1310.0,1294.5,1307.0,178940.0
VN30F1M,20240702,1284.7,1299.0,1283.5,1295.2,227798.0
VN30F1M,20240701,1277.2,1285.8,1271.7,1285.0,180350.0
VN30F1M,20240628,1291.6,1292.8,1271.1,1274.3,233786.0
VN30F1M,20240627,1285.0,1292.0,1280.6,1289.0,210340.0
VN30F1M,20240626,1288.0,1291.8,1275.0,1290.0,247917.0
VN30F1M,20240625,1294.0,1294.0,1280.0,1287.7,248091.0
VN30F1M,20240624,1314.0,1317.4,1285.5,1290.7,295592.0
VN30F1M,20240621,1322.6,1323.6,1311.2,1320.9,250436.0
VN30F1M,20240620,1317.6,1327.9,1316.3,1323.7,217494.0
VN30F1M,20240619,1309.9,1325.8,1298.7,1317.0,278025.0
VN30F1M,20240618,1312.2,1322.5,1308.5,1308.5,221206.0
VN30F1M,20240617,1315.5,1316.0,1305.0,1308.0,218205.0
VN30F1M,20240614,1333.5,1335.9,1317.0,1317.0,204010.0
VN30F1M,20240613,1331.0,1339.0,1324.7,1335.0,204875.0
VN30F1M,20240612,1302.2,1332.0,1301.3,1330.7,233663.0
VN30F1M,20240611,1315.0,1315.4,1300.3,1305.0,218652.0
VN30F1M,20240610,1313.0,1314.2,1305.0,1310.9,170460.0
VN30F1M,20240607,1306.0,1310.0,1297.7,1308.0,228346.0
VN30F1M,20240606,1295.5,1306.8,1292.1,1298.7,244921.0
VN30F1M,20240605,1301.4,1309.6,1295.0,1295.0,202210.0
VN30F1M,20240604,1292.9,1302.6,1291.1,1295.0,204490.0
VN30F1M,20240603,1282.7,1298.6,1280.6,1291.5,194507.0
VN30F1M,20240531,1270.5,1275.2,1266.5,1270.0,202776.0
VN30F1M,20240530,1269.9,1271.4,1256.1,1270.0,251791.0
VN30F1M,20240529,1292.0,1292.4,1275.8,1277.5,248299.0
VN30F1M,20240528,1279.7,1292.5,1279.1,1292.5,208216.0
VN30F1M,20240527,1279.8,1281.9,1272.4,1276.2,199393.0
VN30F1M,20240524,1293.4,1304.0,1271.2,1277.7,332204.0
VN30F1M,20240523,1288.8,1300.0,1283.0,1300.0,240848.0
VN30F1M,20240522,1310.3,1312.3,1287.4,1292.2,233304.0
VN30F1M,20240521,1307.7,1312.1,1297.0,1312.1,176275.0
VN30F1M,20240520,1315.0,1319.8,1310.1,1310.1,156958.0
VN30F1M,20240517,1306.8,1308.4,1301.7,1307.9,176193.0
VN30F1M,20240516,1295.8,1311.1,1294.0,1309.8,180049.0
VN30F1M,20240515,1277.3,1293.7,1277.3,1286.1,202500.0
VN30F1M,20240514,1269.8,1279.4,1269.1,1274.4,218730.0
VN30F1M,20240513,1272.0,1275.0,1261.8,1266.0,198589.0
VN30F1M,20240510,1274.2,1280.4,1258.6,1270.4,292561.0
VN30F1M,20240509,1277.0,1281.9,1267.0,1269.0,235911.0
VN30F1M,20240508,1273.0,1279.0,1261.0,1279.0,262214.0
VN30F1M,20240507,1273.0,1277.7,1266.2,1276.0,205385.0
VN30F1M,20240506,1256.4,1275.8,1256.2,1270.0,210181.0
VN30F1M,20240503,1250.0,1254.9,1246.5,1249.6,194260.0
VN30F1M,20240502,1230.2,1242.5,1226.8,1242.4,210606.0
VN30F1M,20240426,1221.5,1241.0,1220.5,1232.4,326266.0
VN30F1M,20240425,1226.2,1230.7,1221.1,1227.0,244018.0
VN30F1M,20240424,1208.0,1234.5,1207.1,1230.5,297553.0
VN30F1M,20240423,1210.0,1212.5,1187.0,1200.6,304365.0
VN30F1M,20240422,1200.0,1215.5,1200.0,1205.3,276424.0
VN30F1M,20240419,1200.1,1211.7,1191.7,1191.7,343787.0
VN30F1M,20240417,1233.8,1233.9,1206.5,1214.6,244121.0
VN30F1M,20240416,1234.9,1237.9,1212.4,1230.0,385513.0
VN30F1M,20240415,1281.5,1286.9,1232.0,1236.3,310619.0
VN30F1M,20240412,1265.5,1286.0,1260.1,1286.0,255196.0
VN30F1M,20240411,1250.8,1265.1,1250.8,1263.0,193451.0
VN30F1M,20240410,1265.0,1272.9,1258.9,1260.1,200459.0
VN30F1M,20240409,1258.0,1264.3,1254.2,1264.2,167195.0
VN30F1M,20240408,1256.1,1259.6,1247.2,1254.2,214820.0
VN30F1M,20240405,1254.0,1265.0,1251.2,1252.1,229109.0
VN30F1M,20240404,1275.6,1280.3,1265.0,1265.0,260485.0
VN30F1M,20240403,1284.8,1288.2,1269.1,1271.9,241209.0
VN30F1M,20240402,1285.0,1292.0,1274.1,1290.0,270424.0
VN30F1M,20240401,1292.2,1299.5,1283.0,1290.4,223772.0
VN30F1M,20240329,1306.7,1307.6,1295.3,1298.1,188233.0
VN30F1M,20240328,1294.0,1306.9,1293.7,1306.9,196706.0
VN30F1M,20240327,1286.0,1289.4,1279.6,1288.0,194509.0
VN30F1M,20240326,1268.0,1290.9,1265.5,1285.0,210720.0
VN30F1M,20240325,1281.0,1288.0,1267.2,1268.9,225890.0
VN30F1M,20240322,1287.0,1294.7,1275.7,1284.5,270641.0
VN30F1M,20240321,1260.2,1276.0,1260.2,1275.7,179921.0
VN30F1M,20240320,1233.0,1262.0,1228.0,1255.5,289691.0
VN30F1M,20240319,1232.8,1235.8,1224.2,1230.0,255708.0
VN30F1M,20240318,1257.9,1259.8,1218.4,1230.9,349568.0
VN30F1M,20240315,1257.1,1268.0,1241.3,1260.0,297841.0
VN30F1M,20240314,1271.6,1273.0,1252.5,1260.8,253064.0
VN30F1M,20240313,1241.0,1273.9,1240.2,1271.3,245044.0
VN30F1M,20240312,1232.9,1243.0,1232.0,1239.8,228488.0
VN30F1M,20240311,1250.3,1254.6,1230.8,1231.0,220566.0
VN30F1M,20240308,1274.5,1276.0,1248.7,1253.8,341569.0
VN30F1M,20240307,1267.8,1278.4,1264.2,1273.4,226526.0
VN30F1M,20240306,1276.9,1282.0,1255.1,1266.8,248155.0
VN30F1M,20240305,1267.0,1279.0,1264.1,1278.5,173437.0
VN30F1M,20240304,1270.2,1272.0,1263.3,1268.4,155236.0
VN30F1M,20240301,1265.0,1269.0,1259.1,1266.8,182964.0
VN30F1M,20240229,1266.2,1271.5,1255.0,1262.8,218472.0
VN30F1M,20240228,1242.9,1266.2,1241.4,1266.2,224084.0
VN30F1M,20240227,1231.0,1242.5,1230.3,1241.0,179208.0
VN30F1M,20240226,1228.8,1231.5,1222.1,1230.3,143409.0
VN30F1M,20240223,1240.5,1254.0,1225.0,1225.1,271852.0
VN30F1M,20240222,1240.1,1242.6,1235.5,1238.0,133024.0
VN30F1M,20240221,1235.2,1248.3,1235.1,1240.0,195135.0
VN30F1M,20240220,1241.4,1243.9,1237.4,1240.2,133487.0
VN30F1M,20240219,1231.6,1243.9,1230.5,1240.5,146806.0
VN30F1M,20240216,1225.6,1232.3,1222.6,1232.0,130613.0
VN30F1M,20240215,1224.9,1227.9,1217.8,1217.8,103152.0
VN30F1M,20240207,1206.7,1219.8,1205.2,1219.0,136049.0
VN30F1M,20240206,1201.4,1206.0,1200.5,1203.9,111581.0
VN30F1M,20240205,1182.6,1213.9,1181.3,1202.5,170249.0
VN30F1M,20240202,1179.9,1182.4,1174.8,1181.1,132910.0
VN30F1M,20240201,1168.9,1180.5,1168.6,1177.2,160396.0
VN30F1M,20240131,1186.2,1188.5,1165.6,1171.0,177010.0
VN30F1M,20240130,1184.0,1187.3,1182.7,1186.0,81386.0
VN30F1M,20240129,1188.6,1189.5,1181.6,1183.6,114408.0
VN30F1M,20240126,1182.9,1189.0,1181.0,1187.0,155805.0
VN30F1M,20240125,1181.0,1184.0,1175.0,1180.5,182718.0
VN30F1M,20240124,1183.4,1190.5,1178.8,1180.7,201972.0
VN30F1M,20240123,1192.7,1194.6,1180.5,1184.0,173578.0
VN30F1M,20240122,1194.8,1196.4,1186.0,1194.0,169406.0
VN30F1M,20240119,1181.0,1190.0,1180.3,1190.0,188161.0
VN30F1M,20240118,1168.1,1177.8,1165.8,1172.8,171101.0
VN30F1M,20240117,1171.1,1180.0,1164.3,1166.0,228003.0
VN30F1M,20240116,1158.0,1172.0,1157.5,1172.0,175919.0
VN30F1M,20240115,1168.9,1175.4,1162.7,1162.7,168199.0
VN30F1M,20240112,1165.9,1169.8,1151.0,1165.9,284851.0
VN30F1M,20240111,1165.0,1176.7,1162.8,1168.1,208491.0
VN30F1M,20240110,1162.8,1170.8,1159.3,1163.1,201693.0
VN30F1M,20240109,1166.0,1166.0,1158.6,1163.0,144730.0
VN30F1M,20240108,1166.4,1173.4,1160.5,1162.0,182329.0
VN30F1M,20240105,1156.1,1166.0,1154.2,1166.0,199452.0
VN30F1M,20240104,1146.0,1171.6,1145.5,1156.5,260804.0
VN30F1M,20240103,1130.5,1143.7,1126.4,1148.3,165763.0
VN30F1M,20240102,1138.5,1141.8,1131.0,1133.5,167307.0
VN30F1M,20231229,1133.2,1139.6,1130.5,1134.6,152427.0
VN30F1M,20231228,1118.3,1136.0,1117.0,1132.9,157595.0
VN30F1M,20231227,1121.8,1126.4,1117.6,1116.9,129921.0
VN30F1M,20231226,1115.4,1119.1,1113.3,1121.5,124966.0
VN30F1M,20231225,1096.3,1119.7,1096.3,1115.0,179539.0
VN30F1M,20231222,1100.0,1100.0,1093.3,1097.7,170434.0
VN30F1M,20231221,1093.5,1096.0,1089.0,1094.7,131693.0
VN30F1M,20231220,1092.0,1097.5,1090.2,1096.1,150809.0
VN30F1M,20231219,1082.0,1091.3,1078.1,1091.3,227788.0
VN30F1M,20231218,1097.8,1099.5,1082.0,1082.0,225316.0
VN30F1M,20231215,1105.4,1108.7,1096.7,1099.3,223452.0
VN30F1M,20231214,1112.8,1113.5,1103.2,1103.9,206371.0
VN30F1M,20231213,1123.0,1123.4,1106.3,1107.0,205139.0
VN30F1M,20231212,1121.5,1122.7,1113.2,1118.8,178197.0
VN30F1M,20231211,1115.6,1120.0,1112.3,1117.0,158619.0
VN30F1M,20231208,1112.0,1119.0,1109.0,1112.0,234686.0
VN30F1M,20231207,1109.5,1118.0,1097.4,1112.0,367127.0
VN30F1M,20231206,1103.2,1111.8,1101.2,1111.1,185625.0
VN30F1M,20231205,1105.6,1108.5,1096.1,1099.0,217064.0
VN30F1M,20231204,1097.0,1116.8,1094.2,1107.0,254561.0
VN30F1M,20231201,1081.0,1094.9,1077.4,1090.1,251460.0
VN30F1M,20231130,1090.1,1098.3,1075.5,1076.0,270276.0
VN30F1M,20231129,1087.0,1099.0,1087.0,1092.1,208778.0
VN30F1M,20231128,1077.4,1092.6,1068.3,1087.0,285969.0
VN30F1M,20231127,1084.0,1085.0,1076.0,1076.0,211985.0
VN30F1M,20231124,1083.0,1086.5,1066.0,1084.9,332973.0
VN30F1M,20231123,1118.3,1118.5,1080.0,1080.0,302416.0
VN30F1M,20231122,1111.8,1114.9,1096.2,1112.0,281206.0
VN30F1M,20231121,1108.0,1112.5,1101.0,1111.0,289662.0
VN30F1M,20231120,1081.9,1117.0,1080.3,1102.0,351161.0
VN30F1M,20231117,1142.0,1142.0,1095.0,1105.0,358739.0
VN30F1M,20231116,1128.4,1133.0,1122.2,1125.1,190940.0
VN30F1M,20231115,1141.0,1151.8,1133.0,1134.0,277111.0
VN30F1M,20231114,1115.9,1123.5,1110.1,1120.0,273186.0
VN30F1M,20231113,1109.1,1116.3,1099.6,1107.0,283589.0
VN30F1M,20231110,1115.0,1124.3,1106.0,1108.5,322139.0
VN30F1M,20231109,1135.1,1139.0,1123.4,1125.0,310352.0
VN30F1M,20231108,1094.5,1136.9,1086.3,1134.0,338840.0
VN30F1M,20231107,1101.6,1102.8,1094.0,1095.4,225214.0
VN30F1M,20231106,1095.9,1106.0,1095.4,1106.0,245465.0
VN30F1M,20231103,1092.1,1095.0,1084.6,1087.0,283751.0
VN30F1M,20231102,1057.5,1087.0,1054.8,1087.0,304457.0
VN30F1M,20231101,1046.8,1053.0,1039.0,1047.5,316750.0
VN30F1M,20231031,1043.9,1053.5,1035.5,1039.7,354407.0
VN30F1M,20231030,1059.8,1066.6,1039.9,1039.9,285107.0
VN30F1M,20231027,1065.1,1069.8,1050.0,1068.5,369861.0
VN30F1M,20231026,1102.2,1103.0,1052.0,1060.0,427590.0
VN30F1M,20231025,1116.3,1122.9,1109.2,1109.2,242088.0
VN30F1M,20231024,1109.0,1121.5,1102.0,1112.0,276843.0
VN30F1M,20231023,1116.9,1117.3,1093.7,1104.9,293406.0
VN30F1M,20231020,1101.0,1123.0,1096.9,1117.0,256012.0
VN30F1M,20231019,1124.0,1125.3,1111.0,1112.0,217804.0
VN30F1M,20231018,1139.0,1143.0,1113.0,1125.0,264162.0
VN30F1M,20231017,1151.4,1159.0,1134.9,1134.9,219630.0
VN30F1M,20231016,1158.0,1159.8,1143.0,1146.5,190927.0
VN30F1M,20231013,1155.0,1164.0,1146.1,1161.1,207412.0
VN30F1M,20231012,1168.6,1168.9,1158.1,1161.5,161614.0
VN30F1M,20231011,1157.0,1166.0,1153.1,1166.0,173202.0
VN30F1M,20231010,1156.0,1161.9,1153.3,1157.0,193219.0
VN30F1M,20231009,1136.4,1148.0,1132.5,1145.0,216557.0
VN30F1M,20231006,1122.5,1142.7,1120.0,1138.4,240000.0
VN30F1M,20231005,1133.0,1136.4,1120.0,1120.0,248506.0
VN30F1M,20231004,1121.8,1143.5,1116.1,1132.5,302852.0
VN30F1M,20231003,1158.8,1158.8,1127.6,1131.3,343588.0
VN30F1M,20231002,1162.5,1172.0,1157.7,1166.8,206505.0
VN30F1M,20230929,1165.7,1173.2,1160.6,1160.6,254131.0
VN30F1M,20230928,1165.5,1167.0,1138.0,1162.5,369870.0
VN30F1M,20230927,1152.1,1164.9,1146.0,1163.7,313935.0
VN30F1M,20230926,1161.0,1176.0,1151.6,1151.6,380993.0
VN30F1M,20230925,1186.1,1195.7,1162.0,1162.5,235996.0
VN30F1M,20230922,1200.1,1202.0,1176.2,1192.6,324562.0
VN30F1M,20230921,1230.0,1232.4,1217.1,1220.6,149598.0
VN30F1M,20230920,1222.9,1237.7,1221.6,1231.6,195188.0
VN30F1M,20230919,1225.1,1229.4,1213.5,1222.0,245468.0
VN30F1M,20230918,1236.0,1236.3,1212.5,1222.0,256215.0
VN30F1M,20230915,1238.3,1244.9,1233.6,1240.5,259850.0
VN30F1M,20230914,1246.3,1251.9,1226.1,1235.0,286810.0
VN30F1M,20230913,1257.0,1261.0,1235.2,1245.0,272411.0
VN30F1M,20230912,1230.2,1257.0,1228.3,1257.0,226097.0
VN30F1M,20230911,1259.0,1261.8,1201.0,1233.0,230383.0
VN30F1M,20230908,1255.1,1259.2,1248.0,1249.9,189971.0
VN30F1M,20230907,1262.1,1265.7,1248.1,1255.2,216918.0
VN30F1M,20230906,1240.8,1263.0,1237.2,1263.0,198718.0
VN30F1M,20230905,1237.7,1246.3,1236.5,1242.5,139348.0
VN30F1M,20230831,1224.0,1235.5,1223.1,1233.0,182251.0
VN30F1M,20230830,1214.4,1225.5,1212.0,1224.2,215429.0
